id,dossierId,bonuNummer,referentieId,gipodId,gipodReferentie,werftype,status,sourceStatus,startDate,endDate,postcode,district,straat,huisnr,nutsBedrijf,durationDays,lat,lng,locationSource,gipodSoort,gipodType,gipodCategorie,vgwUitgestuurd,permitStatus,permitStatusSource,permitJoinConfidence,permitReferenceId,permitRefKey,permitBonuNummer,permitDossierStatus,sourceDataset
gipod-19236718-4255,GIPOD-19236718,,19236718,19236718,20320001B90756,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-30,2026-02-06,2140,Borgerhout,VOSSTRAAT,78,Fluvius Site Antwerpen,8,51.1962128,4.4519536,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19236717-4256,GIPOD-19236717,,19236717,19236717,20320001A90756,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-30,2026-02-06,2140,Borgerhout,VOSSTRAAT,78,Fluvius Site Antwerpen,8,51.1962128,4.4519536,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18354589-5903,GIPOD-18354589,,18354589,18354589,552909563,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-04,2140,Borgerhout,SCHOENSTRAAT,62,Fluvius Site Antwerpen,6,51.21365603014867,4.434699693849669,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18354528-5917,GIPOD-18354528,,18354528,18354528,552909524,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2140,Borgerhout,CRUYSLEI,44,Fluvius Site Antwerpen,7,51.199162643029936,4.455304983877413,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18354237-5968,GIPOD-18354237,,18354237,18354237,552909280,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-04,2140,Borgerhout,SCHOENSTRAAT,62,Fluvius Site Antwerpen,6,51.21365603014867,4.434699693849669,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18354155-5990,GIPOD-18354155,,18354155,18354155,552909215,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2140,Borgerhout,CRUYSLEI,44,Fluvius Site Antwerpen,7,51.199162643029936,4.455304983877413,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19043533-4775,GIPOD-19043533,,19043533,19043533,553306205,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2180,Ekeren,DRIEHOEKSTRAAT,120,Fluvius Site Antwerpen,7,51.28380241206243,4.420727447429458,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 2,nee,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-18783845-5158,GIPOD-18783845,,18783845,18783845,553204671,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2180,Ekeren,GRAVENLAAN,14,Fluvius Site Antwerpen,7,51.27806523281185,4.440186713085386,exact,Grondwerk,Elektriciteit,Categorie 2,nee,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-19458767-1742,GIPOD-19458767,,19458767,19458767,553465568,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2600,Berchem,SINT-LAMBERTUSSTRAAT,13,Fluvius Site Antwerpen,7,51.199909633638946,4.418233969824753,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18573022-5343,GIPOD-18573022,,18573022,18573022,553095650,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2600,Berchem,MEVROUW COURTMANSSTRAAT,13,Fluvius Site Antwerpen,7,51.185933643869504,4.42438264119156,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18572970-5356,GIPOD-18572970,,18572970,18572970,553095592,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2600,Berchem,MEVROUW COURTMANSSTRAAT,13,Fluvius Site Antwerpen,7,51.185933643869504,4.42438264119156,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18514718-5511,GIPOD-18514718,,18514718,18514718,553027867,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2600,Berchem,SINT-LAMBERTUSSTRAAT,13,Fluvius Site Antwerpen,7,51.199909633638946,4.418233969824753,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879718-6358,GIPOD-17879718,,17879718,17879718,552590896,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2600,Berchem,WATERLOOSTRAAT,10,Fluvius Site Antwerpen,7,51.20354847698852,4.430100899243333,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879697-6359,GIPOD-17879697,,17879697,17879697,552590883,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2600,Berchem,WATERLOOSTRAAT,4,Fluvius Site Antwerpen,7,51.203748927995605,4.429903868573784,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879696-6360,GIPOD-17879696,,17879696,17879696,552590882,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2600,Berchem,WATERLOOSTRAAT,4,Fluvius Site Antwerpen,7,51.203748927995605,4.429903868573784,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879657-6367,GIPOD-17879657,,17879657,17879657,552590857,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-30,2026-02-10,2600,Berchem,GENERAAL VAN MERLENSTRAAT,40,Fluvius Site Antwerpen,12,51.203784319687784,4.4312913104456975,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879656-6368,GIPOD-17879656,,17879656,17879656,552590855,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-30,2026-02-10,2600,Berchem,GENERAAL VAN MERLENSTRAAT,40,Fluvius Site Antwerpen,12,51.203784319687784,4.4312913104456975,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879577-6378,GIPOD-17879577,,17879577,17879577,552590814,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2600,Berchem,GENERAAL VAN MERLENSTRAAT,17,Fluvius Site Antwerpen,7,51.203313326551395,4.429626582198767,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879576-6379,GIPOD-17879576,,17879576,17879576,552590813,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2600,Berchem,GENERAAL VAN MERLENSTRAAT,17,Fluvius Site Antwerpen,7,51.203313326551395,4.429626582198767,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19467353-1660,GIPOD-19467353,,19467353,19467353,304454653,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-03,2610,Wilrijk,Gillis Verdonckstraat,1,Fluvius Site Antwerpen,5,51.18074210315979,4.373230668517379,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Dringend,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19458678-1754,GIPOD-19458678,,19458678,19458678,553338967,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2610,Wilrijk,MOGENDHEDENLAAN,12,Fluvius Site Antwerpen,7,51.15237546048105,4.389674074130744,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19450418-1851,GIPOD-19450418,,19450418,19450418,553380874,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2610,Wilrijk,VALAARDREEF,4,Fluvius Site Antwerpen,7,51.17326263740315,4.380591554173669,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19450402-1864,GIPOD-19450402,,19450402,19450402,553380524,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2610,Wilrijk,VALAARDREEF,4,Fluvius Site Antwerpen,7,51.17326263740315,4.380591554173669,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19450394-1868,GIPOD-19450394,,19450394,19450394,553353048,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2610,Wilrijk,KRIJGSLAAN,110,Fluvius Site Antwerpen,7,51.163842406649074,4.39453403616605,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18362567-5762,GIPOD-18362567,,18362567,18362567,552913315,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2610,Wilrijk,AUGUST VAN DAELSTRAAT,6,Fluvius Site Antwerpen,7,51.17467202603239,4.389496361101782,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18362222-5830,GIPOD-18362222,,18362222,18362222,552912991,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2610,Wilrijk,AUGUST VAN DAELSTRAAT,6,Fluvius Site Antwerpen,7,51.17467202603239,4.389496361101782,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546909-6536,GIPOD-17546909,,17546909,17546909,551617762,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2610,Wilrijk,JULES MORETUSLEI,456,Fluvius Site Antwerpen,7,51.17298753585902,4.39542195191792,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546673-6564,GIPOD-17546673,,17546673,17546673,551617506,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2610,Wilrijk,DICHTERSSTRAAT,67,Fluvius Site Antwerpen,7,51.182081561338684,4.376992087450633,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546513-6579,GIPOD-17546513,,17546513,17546513,551617229,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2610,Wilrijk,JULES MORETUSLEI,456,Fluvius Site Antwerpen,7,51.17298753585902,4.39542195191792,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546252-6609,GIPOD-17546252,,17546252,17546252,551616942,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2610,Wilrijk,DICHTERSSTRAAT,67,Fluvius Site Antwerpen,7,51.182081561338684,4.376992087450633,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19458761-1746,GIPOD-19458761,,19458761,19458761,553465071,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,DOKTER EMIEL VAN DAMMESTRAAT,36,Fluvius Site Antwerpen,7,51.18260051993763,4.357691615496234,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19458654-1757,GIPOD-19458654,,19458654,19458654,552877435,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,CARONSTRAAT,9,Fluvius Site Antwerpen,7,51.18121133942934,4.366996693701402,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19458652-1758,GIPOD-19458652,,19458652,19458652,552877429,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,CARONSTRAAT,9,Fluvius Site Antwerpen,7,51.18121133942934,4.366996693701402,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19458644-1759,GIPOD-19458644,,19458644,19458644,553326765,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-04,2660,Hoboken,PAUWENLAAN,74,Fluvius Site Antwerpen,6,51.16984221670168,4.358001107342096,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19450548-1849,GIPOD-19450548,,19450548,19450548,553460034,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,KREKELSTRAAT,110,Fluvius Site Antwerpen,7,51.18122179363892,4.355556691368216,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19450546-1850,GIPOD-19450546,,19450546,19450546,553460033,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,KREKELSTRAAT,110,Fluvius Site Antwerpen,7,51.18122179363892,4.355556691368216,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19442519-1986,GIPOD-19442519,,19442519,19442519,552877444,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-03,2660,Hoboken,CARONSTRAAT,11,Fluvius Site Antwerpen,5,51.18117529645812,4.366990830864669,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19432388-2087,GIPOD-19432388,,19432388,19432388,553262857,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,DOKTER EMIEL VAN DAMMESTRAAT,36,Fluvius Site Antwerpen,7,51.18260051993763,4.357691615496234,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19432387-2088,GIPOD-19432387,,19432387,19432387,553262856,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,DOKTER EMIEL VAN DAMMESTRAAT,36,Fluvius Site Antwerpen,7,51.18260051993763,4.357691615496234,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19432384-2091,GIPOD-19432384,,19432384,19432384,553262828,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,DOKTER EMIEL VAN DAMMESTRAAT,10,Fluvius Site Antwerpen,7,51.18162902070945,4.356152352928418,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19432382-2093,GIPOD-19432382,,19432382,19432382,553262791,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,DOKTER EMIEL VAN DAMMESTRAAT,10,Fluvius Site Antwerpen,7,51.18162902070945,4.356152352928418,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19367729-2871,GIPOD-19367729,,19367729,19367729,20320068A24195,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-30,2026-02-06,2660,Hoboken,HYDEPARKSTRAAT,,Fluvius Site Antwerpen,8,51.181762799104,4.348108602853301,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19224110-4321,GIPOD-19224110,,19224110,19224110,553367099,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,MEETJESLANDSTRAAT,44,Fluvius Site Antwerpen,7,51.186033751438785,4.3615571582137544,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19224099-4322,GIPOD-19224099,,19224099,19224099,553367045,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,MEETJESLANDSTRAAT,44,Fluvius Site Antwerpen,7,51.186033751438785,4.3615571582137544,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18395294-5655,GIPOD-18395294,,18395294,18395294,552937566,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,PAUL VEKEMANSLAAN,46,Fluvius Site Antwerpen,7,51.17533865439554,4.360683148246985,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18394834-5680,GIPOD-18394834,,18394834,18394834,552937323,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-30,2026-02-05,2660,Hoboken,PAUL VEKEMANSLAAN,46,Fluvius Site Antwerpen,7,51.17533865439554,4.360683148246985,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17023687-6870,GIPOD-17023687,bonu20251145,17023687,17023687,6000041244,Grondwerk,IN EFFECT,In uitvoering,2026-01-30,2026-08-31,2660,Hoboken,Nettransitie - Digitale connector (lengte: 549m),2,Fluvius Site Antwerpen,213,51.18040782572481,4.358748786532398,exact,Grondwerk,Elektriciteit,Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2025-106647,16374,bonu20251145,Vergunning Afgelopen,gipod_export
gipod-19442583-1973,GIPOD-19442583,,19442583,19442583,553363874,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-06,2000,Antwerpen,LEGUIT,23,Fluvius Site Antwerpen,7,51.2261144782362,4.402474952510128,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19442580-1975,GIPOD-19442580,,19442580,19442580,553363779,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-06,2000,Antwerpen,LEGUIT,6C,Fluvius Site Antwerpen,7,51.226177294877836,4.401897273316859,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19442577-1977,GIPOD-19442577,,19442577,19442577,553363774,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-06,2000,Antwerpen,LEGUIT,6,Fluvius Site Antwerpen,7,51.226279542304276,4.401715985830656,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19442575-1979,GIPOD-19442575,,19442575,19442575,553363770,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-06,2000,Antwerpen,LEGUIT,6,Fluvius Site Antwerpen,7,51.226279542304276,4.401715985830656,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19442572-1981,GIPOD-19442572,,19442572,19442572,553363767,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-06,2000,Antwerpen,LEGUIT,6,Fluvius Site Antwerpen,7,51.226279542304276,4.401715985830656,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19442571-1982,GIPOD-19442571,,19442571,19442571,553363763,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-06,2000,Antwerpen,LEGUIT,23,Fluvius Site Antwerpen,7,51.2261144782362,4.402474952510128,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19432447-2069,GIPOD-19432447,,19432447,19432447,553363988,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-06,2000,Antwerpen,KOMMEKENSSTRAAT,16,Fluvius Site Antwerpen,7,51.22567003474636,4.403015408465618,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19432427-2074,GIPOD-19432427,,19432427,19432427,553363836,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-06,2000,Antwerpen,KOMMEKENSSTRAAT,16,Fluvius Site Antwerpen,7,51.22567003474636,4.403015408465618,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19406409-2361,GIPOD-19406409,,19406409,19406409,553316327,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-01-31,2000,Antwerpen,GRAAF VAN HOORNESTRAAT,59,Fluvius Site Antwerpen,1,51.20695908431701,4.391466700443206,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19406407-2363,GIPOD-19406407,,19406407,19406407,553316325,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-01-31,2000,Antwerpen,ADMIRAAL DE BOISOTSTRAAT,55,Fluvius Site Antwerpen,1,51.20700761096821,4.391513514008559,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19406382-2384,GIPOD-19406382,,19406382,19406382,553316264,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-01-31,2000,Antwerpen,GRAAF VAN HOORNESTRAAT,46,Fluvius Site Antwerpen,1,51.20741241727581,4.391173035490969,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19384965-2639,GIPOD-19384965,,19384965,19384965,553435673,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-31,2026-02-11,2000,Antwerpen,AMSTERDAMSTRAAT,11,Fluvius Site Antwerpen,12,51.23198930854514,4.40237914900134,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19384964-2640,GIPOD-19384964,,19384964,19384964,553435672,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-31,2026-02-11,2000,Antwerpen,AMSTERDAMSTRAAT,11,Fluvius Site Antwerpen,12,51.23198930854514,4.40237914900134,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19342734-3157,GIPOD-19342734,,19342734,19342734,553421636,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-07,2000,Antwerpen,BEELDHOUWERSSTRAAT,12,Fluvius Site Antwerpen,8,51.20858351143956,4.3923639900229,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19342596-3174,GIPOD-19342596,,19342596,19342596,553421483,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-07,2000,Antwerpen,BEELDHOUWERSSTRAAT,12,Fluvius Site Antwerpen,8,51.20858351143956,4.3923639900229,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19335902-3272,GIPOD-19335902,,19335902,19335902,553414410,Grondwerk,VERGUND,Niet uitgevoerd,2026-01-31,2026-02-11,2000,Antwerpen,AMSTERDAMSTRAAT 9 DN01,,Fluvius Site Antwerpen,12,51.23198930854514,4.40237914900134,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19306286-3760,GIPOD-19306286,,19306286,19306286,553410922,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-05,2000,Antwerpen,INDIËSTRAAT 8 DN01,,Fluvius Site Antwerpen,6,51.23470167955692,4.408948506209199,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19252631-4181,GIPOD-19252631,,19252631,19252631,553384261,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-05,2000,Antwerpen,RIJNPOORTVEST,16,Fluvius Site Antwerpen,6,51.225844170003555,4.412421563293145,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19252623-4182,GIPOD-19252623,,19252623,19252623,553384242,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-05,2000,Antwerpen,RIJNPOORTVEST,16,Fluvius Site Antwerpen,6,51.225844170003555,4.412421563293145,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19465935-1689,GIPOD-19465935,,19465935,19465935,553366032,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-05,2018,Antwerpen,JAN VAN RIJSWIJCKLAAN,148,Fluvius Site Antwerpen,6,51.1955933093036,4.4017584163994234,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19432329-2095,GIPOD-19432329,,19432329,19432329,552993980,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-05,2018,Antwerpen,ALBERTSTRAAT,2,Fluvius Site Antwerpen,6,51.20632563772974,4.414408345487215,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19432328-2096,GIPOD-19432328,,19432328,19432328,552993974,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-05,2018,Antwerpen,ALBERTSTRAAT,2,Fluvius Site Antwerpen,6,51.20632563772974,4.414408345487215,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18664439-5252,GIPOD-18664439,,18664439,18664439,553141418,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-06,2018,Antwerpen,LANGE LEEMSTRAAT,387,Fluvius Site Antwerpen,7,51.204493403943715,4.424602582312882,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19342732-3158,GIPOD-19342732,,19342732,19342732,553421634,Grondwerk,IN EFFECT,Uitgevoerd,2026-01-31,2026-02-06,2020,Antwerpen,SCHIJFWERPERSSTRAAT,57,Fluvius Site Antwerpen,7,51.184495174796986,4.38429065613202,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
